id,franchise_id,franchise_name,restaurant_franchise_id,country,city,geohash,lng,lat
111669149742,47,The Juicy Burger,84488,FR,Paris,u09t,2.286,48.867
94489280568,57,The Yellow Submarine,95399,GB,London,gcpv,-0.135,51.518
56,57,The Yellow Submarine,47732,GB,London,gcpu,-0.211,51.42
257698037833,74,Garden of Eatin',26468,NL,Amsterdam,u173,4.903,52.37
128849018911,32,The Orange Peeler,5679,US,Harmony,9zwx,-92.011,43.561
146028888122,59,Azalea Cafe,70611,FR,Paris,u09t,2.326,48.835
51539607584,33,The Blue Elephant,6934,IT,Milan,u0nd,9.19,45.481
223338299438,47,The Juicy Burger,36937,GB,London,gcpu,-0.157,51.493
25769803817,42,The Daily Scoop,72230,IT,Milan,u0nd,9.143,45.467
28,29,The Olive Branch,47732,US,Sioux City,9ze3,-96.374,42.508
17179869231,48,The Local Cafe,10902,AT,Vienna,u2ed,16.368,48.208
68719476771,36,Blue Ocean Grill,77517,IT,Milan,u0n6,9.124,45.512
77309411394,67,Crimson and Clover,78190,GB,London,gcpv,-0.132,51.519
120259084288,1,Savoria,59829,US,Miami,dhwf,-80.266,25.764
128849018916,37,Cafe Crepe,5679,IT,Milan,u0nd,9.205,45.452
137438953507,36,Blue Ocean Grill,11038,AT,Vienna,u2ed,16.396,48.196
171798691886,47,The Juicy Burger,65939,FR,Paris,u09t,2.341,48.862
163208757305,58,A Tasty Bite,96638,FR,Paris,u09w,2.297,48.87
163208757262,15,The Pearl Kitchen,96638,US,Sainte Genevieve,9yxz,-90.057,37.968
163208757256,9,The Grill House,96638,US,Robinsonville,9ypw,-90.412,34.819
197568495697,82,The Palate,24784,GB,London,gcpv,-0.191,51.51
240518168576,1,Savoria,93164,US,Bristol,9g3q,-99.147,19.435
60129542201,58,A Tasty Bite,71555,GB,London,gcpv,-0.016,51.509
51539607596,45,The Green Bean,6934,FR,Paris,u09t,2.305,48.865
257698037777,18,The Harvest Room,26468,US,Garberville,9ppu,-123.794,40.102
111669149745,50,The Pancake House,84488,FR,Paris,u09w,2.361,48.871
42949672975,16,The Spice Tree,89646,US,Fort Bragg,9ppb,-123.803,39.426
77309411397,70,Earth and Vine,78190,US,Juneau,c427,-134.406,58.3
146028888150,87,The Red Hen,70611,US,East Hickory,u33e,13.569,52.674
17179869228,45,The Green Bean,10902,AT,Vienna,u2ed,16.367,48.203
163208757296,49,The Olive Tree,96638,AT,Vienna,u2ed,16.379,48.202
257698037760,1,Savoria,26468,US,Fort Lauderdale,dhxh,-80.1,26.174
223338299448,57,The Yellow Submarine,36937,NL,Amsterdam,u179,4.944,52.292
180388626501,70,Earth and Vine,7531,NL,Amsterdam,u173,4.899,52.366
188978561068,45,The Green Bean,3642,US,Mobridge,cb0e,-100.424,45.537
42949673011,52,The Red Door,89646,FR,Paris,u09w,2.337,48.869
146028888102,39,Cinnamon Grill,70611,US,Shakopee,9zvw,-93.509,44.801
94489280547,36,Blue Ocean Grill,95399,US,Spearfish,9xyj,-103.848,44.476
8589934634,43,The Food House,12630,FR,Paris,u09t,2.369,48.864
180388626448,17,The Rustic Table,7531,ES,El Prat de Llobregat,sp3e,2.113,41.328
188978561082,59,Azalea Cafe,3642,FR,Paris,u09t,2.34,48.854
77309411356,29,The Olive Branch,78190,US,Saginaw,dpsr,-83.969,43.484
77309411348,21,The Lazy Daisy,78190,US,Columbia,9yym,-92.289,38.961
163208757272,25,The Cozy Cafe,96638,US,Wilmington,dp37,-88.196,41.346
94489280522,11,The Flaming Wok,95399,US,Metropolis,dn8g,-88.691,37.162
60129542190,47,The Juicy Burger,71555,FR,Paris,u09t,2.353,48.863
146028888123,60,Big City Grill,70611,FR,Paris,u09t,2.342,48.845
77309411355,28,The Spicy Pickle,78190,ES,Barcelona,sp3e,2.161,41.396
197568495680,65,Chef's Corner,24784,FR,Paris,u09w,2.331,48.869
146028888068,5,The Hungry Hippo,70611,US,Austin,9v6m,-97.744,30.416
146028888132,69,Dragonfly Cafe,70611,FR,Paris,u09w,2.354,48.873
103079215160,57,The Yellow Submarine,4340,FR,Paris,u09t,2.337,48.867
154618822672,17,The Rustic Table,41484,US,Rockaway Beach,9ytb,-93.15,36.705
51539607558,7,Cafe Roma,6934,US,Inglewood,9q5c,-118.356,33.97
8589934592,1,Savoria,12630,US,Marathon,dhqk,-81.081,24.712
188978561090,67,Crimson and Clover,3642,FR,Paris,u09w,2.305,48.875
197568495694,79,The Huckleberry Cafe,24784,GB,London,gcpu,-0.145,51.496
188978561097,74,Garden of Eatin',3642,GB,Paddington,gcpv,-0.171,51.521
180388626442,11,The Flaming Wok,7531,US,Livermore,9q9q,-121.774,37.698
34359738411,44,The French Kitchen,50333,FR,Paris,u09t,2.348,48.849
120259084338,51,The Pizzeria,59829,GB,London,gcpu,-0.146,51.498
257698037789,30,The Wine Cellar,26468,US,Cody,9xfm,-109.084,44.517
197568495633,18,The Harvest Room,24784,US,Castle Rock,9xj2,-104.867,39.409
60129542212,69,Dragonfly Cafe,71555,NL,Amsterdam,u173,4.884,52.349
15,16,The Spice Tree,47732,US,Steamboat Springs,9xhn,-106.804,40.46
25769803806,31,Bistro 42,72230,US,Erie,dprp,-80.08,42.047
266287972372,21,The Lazy Daisy,11263,US,Kankakee,dp39,-87.869,41.093
51539607579,28,The Spicy Pickle,6934,US,Byron Center,dpe5,-85.669,42.825
8589934595,4,The Blue Plate,12630,US,Santa Maria,9q4q,-120.436,34.94
77309411377,50,The Pancake House,78190,FR,Paris,u09t,2.335,48.865
42949673025,66,City Bites,89646,GB,London,gcpv,-0.047,51.522
240518168629,54,The Spice House,93164,AT,Vienna,u2ed,16.384,48.211
154618822660,5,The Hungry Hippo,41484,US,Bunkie,9vw2,-92.185,30.953
85899345956,37,Cafe Crepe,18952,IT,Milan,u0nd,9.198,45.463
51539607587,36,Blue Ocean Grill,6934,US,Woodland,c20t,-122.74,45.907
206158430275,68,Delish Cafe,53370,FR,Paris,u09w,2.357,48.876
197568495669,54,The Spice House,24784,FR,Paris,u09t,2.341,48.849
231928234002,19,The Tasting Room,33573,ES,Barcelona,sp3e,2.175,41.39
94489280566,55,The Steak House,95399,GB,London,gcpu,-0.163,51.501
8589934643,52,The Red Door,12630,FR,Paris,u09w,2.333,48.887
223338299403,12,The Wooden Spoon,36937,US,Norwood,9wg1,-108.241,38.159
103079215164,61,Blue Water Bistro,4340,GB,London,gcpu,-0.196,51.492
257698037761,2,Bella Cucina,26468,US,Pharr,9udj,-98.179,26.218
223338299431,40,Crimson Cafe,36937,FR,Paris,u09w,2.328,48.871
17179869241,58,A Tasty Bite,10902,FR,Paris,u09t,2.325,48.855
188978561051,28,The Spicy Pickle,3642,ES,Barcelona,sp3e,2.171,41.383
111669149711,16,The Spice Tree,84488,US,Sacramento,9qce,-121.494,38.58
214748364805,6,The Daily Grind,92040,US,Palm Springs,9qj0,-116.543,33.803
34359738384,17,The Rustic Table,50333,ES,Barcelona,sp3e,2.167,41.388
223338299449,58,A Tasty Bite,36937,NL,Amsterdam,u173,4.888,52.354
103079215114,11,The Flaming Wok,4340,US,Atlanta,dnh0,-84.315,33.843
25769803836,61,Blue Water Bistro,72230,GB,London,gcpv,-0.186,51.512
94489280564,53,The Red Rooster,95399,GB,London,gcpu,-0.181,51.496
188978561094,71,Fire and Spice,3642,GB,London,gcpv,-0.219,51.505
137438953474,3,Spice Bazaar,11038,US,Buena Park,9qh0,-118.029,33.858
188978561069,46,The Italian Table,3642,AT,Vienna,u2ed,16.358,48.193
231928234019,36,Blue Ocean Grill,33573,AT,Vienna,u2ed,16.356,48.204
17179869222,39,Cinnamon Grill,10902,IT,Milan,u0nd,9.178,45.466
17179869237,54,The Spice House,10902,FR,Paris,u09t,2.342,48.849
85899345942,23,The Hungry Pig,18952,ES,Barcelona,sp3e,2.14,41.383
257698037808,49,The Olive Tree,26468,FR,Paris,u09t,2.302,48.848
163208757259,12,The Wooden Spoon,96638,US,Dublin,dnwd,-80.697,37.073
42949673012,53,The Red Rooster,89646,FR,Paris,u09w,2.311,48.87
25769803839,64,Chateau de Cuisine,72230,GB,London,gcpv,-0.086,51.522
214748364854,55,The Steak House,92040,FR,Paris,u09t,2.331,48.864
240518168634,59,Azalea Cafe,93164,FR,Paris,u09t,2.293,48.856
34359738444,77,Harvest Kitchen,50333,NL,Amsterdam,u176,4.868,52.392
206158430289,82,The Palate,53370,GB,London,gcpv,-0.076,51.51
171798691883,44,The French Kitchen,65939,FR,Paris,u09t,2.278,48.852
17179869259,76,Happy Hour Cafe,10902,GB,London,gcpv,-0.117,51.513
60129542174,31,Bistro 42,71555,ES,Barcelona,sp3e,2.121,41.389
180388626471,40,Crimson Cafe,7531,AT,Vienna,u2ed,16.377,48.205
42949672974,15,The Pearl Kitchen,89646,US,Saint Leonard,dqcd,-76.507,38.475
240518168643,68,Delish Cafe,93164,GB,London,gcpv,-0.184,51.513
231928233996,13,The Firehouse,33573,US,Colorado Springs,9wvm,-104.824,38.916
137438953498,27,The Corner Cafe,11038,IT,Milan,u0nd,9.155,45.468
68719476765,30,The Wine Cellar,77517,IT,Milan,u0nd,9.173,45.441
85899345951,32,The Orange Peeler,18952,US,Milwaukee,dp9k,-87.906,43.039
34359738375,8,The Green Olive,50333,US,Alamosa,9wst,-105.86,37.471
249108103230,63,Cafe Paris,55897,GB,London,gcpu,-0.183,51.492
41,42,The Daily Scoop,47732,AT,Vienna,u2e9,16.345,48.159
85899345940,21,The Lazy Daisy,18952,US,Bowling Green,dpke,-83.619,41.375
223338299420,29,The Olive Branch,36937,US,Washington,u0n6,9.072,45.427
171798691889,50,The Pancake House,65939,FR,Paris,u09w,2.336,48.882
103079215121,18,The Harvest Room,4340,US,Mount Airy,dnqx,-80.602,36.481
154618822678,23,The Hungry Pig,41484,ES,Barcelona,sp3e,2.17,41.383
8589934624,33,The Blue Elephant,12630,US,Burnsville,9zvw,-93.291,44.769
206158430283,76,Happy Hour Cafe,53370,GB,London,gcpu,-0.192,51.499
111669149738,43,The Food House,84488,FR,Paris,u09t,2.296,48.849
231928234004,21,The Lazy Daisy,33573,ES,Barcelona,sp3e,2.212,41.405
34359738379,12,The Wooden Spoon,50333,US,Crystal Bay,9qfx,-120.006,39.225
171798691904,65,Chef's Corner,65939,GB,London,gcpv,-0.146,51.54
214748364867,68,Delish Cafe,92040,GB,London,gcpu,-0.169,51.496
223338299411,20,The Brasserie,36937,ES,Barcelona,sp3e,2.129,41.386
60129542164,21,The Lazy Daisy,71555,US,Towson,dr18,-76.601,39.407
257698037767,8,The Green Olive,26468,US,Douglasville,dn5b,-84.716,33.751
94489280561,50,The Pancake House,95399,FR,Paris,u09w,2.299,48.881
163208757322,75,Greenhouse Cafe,96638,NL,Amsterdam,u173,4.887,52.369
214748364851,52,The Red Door,92040,FR,Paris,u09t,2.336,48.854
163208757270,23,The Hungry Pig,96638,US,Bellefonte,dr28,-77.78,40.883
17179869194,11,The Flaming Wok,10902,US,Hot Springs National Park,9yju,-93.057,34.498
197568495662,47,The Juicy Burger,24784,AT,Vienna,u2ed,16.371,48.202
154618822656,1,Savoria,41484,US,Key West,dhmg,-81.794,24.547
137438953514,43,The Food House,11038,FR,Paris,u09t,2.369,48.855
85899345939,20,The Brasserie,18952,US,Wapello,9zr4,-91.19,41.175
103079215144,41,The Daily Bread,4340,US,Random Lake,dp9r,-87.94,43.559
51539607589,38,Cafe Viva,6934,AT,Vienna,u2ed,16.408,48.191
120259084312,25,The Cozy Cafe,59829,US,Douglas,9xt4,-105.333,42.678
85899345947,28,The Spicy Pickle,18952,US,Coralville,9zqv,-91.607,41.701
240518168617,42,The Daily Scoop,93164,US,Worthington,9zu0,-95.581,43.629
128849018925,46,The Italian Table,5679,FR,Paris,u09t,2.353,48.83
128849018924,45,The Green Bean,5679,AT,Vienna,u2ed,16.367,48.198
197568495618,3,Spice Bazaar,24784,US,Englewood,dhv3,-82.319,26.935
8589934646,55,The Steak House,12630,GB,London,gcpu,-0.229,51.424
25769803834,59,Azalea Cafe,72230,FR,Paris,u09w,2.334,48.88
257698037787,28,The Spicy Pickle,26468,US,Interior,9xz2,-101.965,43.738
257698037770,11,The Flaming Wok,26468,US,Memphis,dn0p,-89.799,35.036
163208757278,31,Bistro 42,96638,ES,Barcelona,sp3e,2.126,41.39
240518168608,33,The Blue Elephant,93164,ES,Barcelona,sp3e,2.173,41.405
214748364832,33,The Blue Elephant,92040,IT,Milan,u0nd,9.195,45.451
34359738404,37,Cafe Crepe,50333,AT,Vienna,u2ed,16.37,48.21
120259084298,11,The Flaming Wok,59829,US,Palm Springs,9qj0,-116.545,33.841
25769803809,34,The Tasty Treat,72230,US,Grand Rapids,dpeh,-85.574,42.909
8589934621,30,The Wine Cellar,12630,US,Humeston,srb1,11.251,43.772
266287972363,12,The Wooden Spoon,11263,US,Brandywine,dqc7,-76.876,38.669
60129542191,48,The Local Cafe,71555,FR,Paris,u09t,2.332,48.864
214748364859,60,Big City Grill,92040,FR,Paris,u09w,2.325,48.869
17179869239,56,The Waffle House,10902,FR,Paris,u09t,2.381,48.854
25769803826,51,The Pizzeria,72230,FR,Paris,u09t,2.362,48.856
94489280541,30,The Wine Cellar,95399,US,Narragansett,drm5,-71.456,41.428
8589934602,11,The Flaming Wok,12630,US,Dodge City,9y8y,-100.041,37.754
44,45,The Green Bean,47732,AT,Vienna,u2ed,16.348,48.198
34359738390,23,The Hungry Pig,50333,US,Saint Paul,9zvz,-93.155,44.971
231928234022,39,Cinnamon Grill,33573,US,Whitefish,c2we,-114.336,48.391
154618822673,18,The Harvest Room,41484,US,Licking,9ywt,-91.988,37.461
128849018952,73,Fresh Harvest,5679,GB,London,gcpv,-0.18,51.513
34359738426,59,Azalea Cafe,50333,GB,London,gcpu,-0.178,51.47
17179869196,13,The Firehouse,10902,US,Cary,dnrg,-78.79,35.733
223338299404,13,The Firehouse,36937,US,Lake Ozark,9yy1,-92.665,38.206
249108103212,45,The Green Bean,55897,IT,Milan,u0nd,9.197,45.477
60129542194,51,The Pizzeria,71555,FR,Paris,u09w,2.309,48.871
206158430278,71,Fire and Spice,53370,GB,London,gcpu,-0.195,51.492
51539607592,41,The Daily Bread,6934,AT,Vienna,u2ed,16.305,48.251
111669149737,42,The Daily Scoop,84488,FR,Paris,u09t,2.324,48.84
111669149705,10,The Golden Spoon,84488,US,Irmo,dnn3,-81.161,34.091
34359738369,2,Bella Cucina,50333,US,Pleasanton,9v1u,-98.479,28.967
42949673015,56,The Waffle House,89646,FR,Paris,u09w,2.319,48.873
85899345970,51,The Pizzeria,18952,FR,Paris,u09w,2.335,48.87
94489280534,23,The Hungry Pig,95399,ES,Barcelona,sp3e,2.127,41.381
68719476791,56,The Waffle House,77517,GB,Paddington,gcpv,-0.18,51.514
214748364852,53,The Red Rooster,92040,FR,Paris,u09t,2.308,48.859
249108103220,53,The Red Rooster,55897,FR,Paris,u09t,2.357,48.833
206158430259,52,The Red Door,53370,AT,Vienna,u2ed,16.377,48.2
34359738423,56,The Waffle House,50333,FR,Paris,u09w,2.356,48.879
206158430216,9,The Grill House,53370,US,Canton,dn5f,-84.464,34.255
249108103235,68,Delish Cafe,55897,GB,London,gcpv,-0.085,51.514
188978561100,77,Harvest Kitchen,3642,GB,London,gcpv,-0.136,51.527
30,31,Bistro 42,47732,US,Herkimer,drds,-74.993,43.019
171798691902,63,Cafe Paris,65939,GB,London,gcpv,-0.157,51.521
214748364812,13,The Firehouse,92040,US,Ridgefield Park,sp42,3.237,39.378
103079215142,39,Cinnamon Grill,4340,US,Albany,dre7,-73.834,42.718
48,49,The Olive Tree,47732,FR,Paris,u09t,2.357,48.858
47,48,The Local Cafe,47732,FR,Paris,u09t,2.339,48.85
94489280536,25,The Cozy Cafe,95399,ES,Barcelona,sp3e,2.167,41.391
180388626483,52,The Red Door,7531,FR,Paris,u09w,2.336,48.874
60129542179,36,Blue Ocean Grill,71555,IT,Milan,u0nd,9.204,45.481
257698037800,41,The Daily Bread,26468,AT,Vienna,u2ed,16.337,48.215
146028888126,63,Cafe Paris,70611,FR,Paris,u09t,2.317,48.857
85899345935,16,The Spice Tree,18952,US,Springfield,dqch,-77.179,38.776
85899345946,27,The Corner Cafe,18952,US,West Yarmouth,drqh,-70.256,41.655
188978561070,47,The Juicy Burger,3642,AT,Vienna,u2ed,16.356,48.203
206158430226,19,The Tasting Room,53370,US,Ocean City,dqfz,-74.576,39.276
188978561071,48,The Local Cafe,3642,AT,Vienna,u2ed,16.377,48.206
231928233998,15,The Pearl Kitchen,33573,US,Coalville,9x2b,-111.403,40.911
214748364804,5,The Hungry Hippo,92040,US,Summerton,djyz,-80.357,33.592
85899345981,62,Cafe Luminoso,18952,GB,London,gcpv,-0.183,51.519
34359738441,74,Garden of Eatin',50333,NL,Amsterdam,u173,4.886,52.356
214748364824,25,The Cozy Cafe,92040,US,Schenectady,dre7,-73.939,42.764
240518168636,61,Blue Water Bistro,93164,FR,Paris,u09w,2.329,48.868
25769803814,39,Cinnamon Grill,72230,US,Rangeley,drvz,-70.643,44.966
214748364862,63,Cafe Paris,92040,FR,Paris,u09w,2.286,48.88
25769803844,69,Dragonfly Cafe,72230,NL,Amsterdam,u173,4.885,52.365
77309411387,60,Big City Grill,78190,GB,London,gcpu,-0.177,51.495
188978561067,44,The French Kitchen,3642,US,Troutdale,c20g,-122.421,45.537
206158430284,77,Harvest Kitchen,53370,GB,London,gcpu,-0.162,51.5
154618822725,70,Earth and Vine,41484,GB,London,gcpv,-0.151,51.506
85899345982,63,Cafe Paris,18952,GB,London,gcpv,-0.154,51.519
266287972388,37,Cafe Crepe,11263,IT,Milan,u0nd,9.196,45.464
8589934625,34,The Tasty Treat,12630,US,Big Sky,c80c,-111.393,45.286
188978561065,42,The Daily Scoop,3642,IT,Milan,u0nd,9.213,45.48
85899345979,60,Big City Grill,18952,GB,London,gcpv,-0.127,51.515
171798691854,15,The Pearl Kitchen,65939,US,Redding,9r0y,-122.384,40.599
249108103183,16,The Spice Tree,55897,US,Durango,9wek,-107.873,37.296
266287972405,54,The Spice House,11263,FR,Paris,u09w,2.298,48.869
197568495664,49,The Olive Tree,24784,AT,Vienna,u2ed,16.376,48.202
154618822658,3,Spice Bazaar,41484,US,Alliance,tuut,85.356,27.722
240518168621,46,The Italian Table,93164,IT,Milan,u0nd,9.179,45.453
77309411393,66,City Bites,78190,GB,London,gcpv,-0.122,51.517
17179869209,26,The Silver Spoon,10902,ES,Barcelona,sp3e,2.201,41.396
103079215139,36,Blue Ocean Grill,4340,US,Burwell,9z3t,-99.126,41.782
163208757274,27,The Corner Cafe,96638,ES,Barcelona,sp3e,2.172,41.373
240518168606,31,Bistro 42,93164,ES,Barcelona,sp3e,2.18,41.39
240518168619,44,The French Kitchen,93164,US,Rangeley,drvz,-70.643,44.965
171798691888,49,The Olive Tree,65939,FR,Paris,u09w,2.361,48.869
223338299436,45,The Green Bean,36937,GB,London,gcpu,-0.148,51.482
240518168632,57,The Yellow Submarine,93164,FR,Paris,u09t,2.275,48.851
266287972387,36,Blue Ocean Grill,11263,US,Enterprise,c2hd,-117.298,45.423
180388626444,13,The Firehouse,7531,US,Corydon,dnf9,-86.133,38.233
68719476795,60,Big City Grill,77517,GB,London,gcpv,-0.16,51.516
180388626433,2,Bella Cucina,7531,US,Van Horn,9vk2,-95.038,29.672
68719476756,21,The Lazy Daisy,77517,ES,Barcelona,sp3e,2.17,41.41
171798691891,52,The Red Door,65939,FR,Paris,u09w,2.319,48.884
240518168623,48,The Local Cafe,93164,IT,Milan,u0nd,9.199,45.479
223338299413,22,The Red Pepper,36937,ES,Barcelona,sp3e,2.165,41.389
154618822730,75,Greenhouse Cafe,41484,GB,London,gcpv,-0.076,51.513
188978561027,4,The Blue Plate,3642,US,Sulphur,9vme,-93.327,30.214
180388626496,65,Chef's Corner,7531,GB,London,gcpv,-0.128,51.518
77309411345,18,The Harvest Room,78190,US,Berea,dnsj,-84.346,37.617
197568495701,86,The Porch Cafe,24784,GB,London,gcpv,-0.108,51.522
257698037772,13,The Firehouse,26468,US,Corte Madera,9q8z,-122.518,37.93
120259084304,17,The Rustic Table,59829,US,Strasburg,dr1g,-76.151,39.972
51539607559,8,The Green Olive,6934,US,Albuquerque,9whp,-106.668,35.1
266287972368,17,The Rustic Table,11263,US,Finleyville,dpph,-80.004,40.252
197568495628,13,The Firehouse,24784,US,Springdale,9ymj,-94.184,36.17
68719476783,48,The Local Cafe,77517,FR,Paris,u09w,2.317,48.875
128849018906,27,The Corner Cafe,5679,ES,Barcelona,sp3e,2.148,41.402
137438953489,18,The Harvest Room,11038,ES,Barcelona,sp3e,2.137,41.403
266287972413,62,Cafe Luminoso,11263,FR,Paris,u09w,2.343,48.877
163208757292,45,The Green Bean,96638,US,Grand Rapids,cbmk,-93.518,47.235
154618822665,10,The Golden Spoon,41484,US,Santa Barbara,9q4g,-119.708,34.429
171798691868,29,The Olive Branch,65939,IT,Milan,u0nd,9.207,45.468
206158430249,42,The Daily Scoop,53370,IT,Milan,u0nd,9.195,45.464
34359738407,40,Crimson Cafe,50333,AT,Vienna,u2ed,16.371,48.214
25769803779,4,The Blue Plate,72230,US,Griffin,djuj,-84.292,33.287
120259084309,22,The Red Pepper,59829,ES,Barcelona,sp3e,2.171,41.391
197568495652,37,Cafe Crepe,24784,IT,Milan,u0nd,9.184,45.477
223338299408,17,The Rustic Table,36937,US,Columbus,dphu,-83.012,40.114
240518168649,74,Garden of Eatin',93164,NL,Amsterdam,u173,4.878,52.363
214748364801,2,Bella Cucina,92040,US,Opelousas,9vqt,-92.071,30.515
111669149721,26,The Silver Spoon,84488,ES,Barcelona,sp3e,2.138,41.385
111669149709,14,The Gourmet Garden,84488,US,Monterey,9q92,-121.896,36.601
137438953484,13,The Firehouse,11038,US,Fort Collins,9xjq,-105.008,40.583
231928233993,10,The Golden Spoon,33573,US,St. Robert,9ywr,-92.141,37.823
240518168607,32,The Orange Peeler,93164,ES,Barcelona,sp3e,2.168,41.394
17179869257,74,Garden of Eatin',10902,GB,London,gcpv,-0.155,51.51
103079215166,63,Cafe Paris,4340,GB,London,gcpu,-0.143,51.499
188978561083,60,Big City Grill,3642,FR,Paris,u09t,2.362,48.862
137438953508,37,Cafe Crepe,11038,AT,Vienna,u2ed,16.353,48.208
60129542213,70,Earth and Vine,71555,NL,Amsterdam,u179,4.926,52.359
111669149725,30,The Wine Cellar,84488,ES,Barcelona,sp3e,2.144,41.407
180388626477,46,The Italian Table,7531,FR,Paris,u09t,2.318,48.86
240518168614,39,Cinnamon Grill,93164,US,American Falls,9rxe,-112.859,42.776
171798691875,36,Blue Ocean Grill,65939,AT,Vienna,u2ed,16.399,48.192
111669149753,58,A Tasty Bite,84488,GB,London,gcpv,-0.142,51.509
180388626463,32,The Orange Peeler,7531,IT,Milan,u0nd,9.209,45.447
188978561076,53,The Red Rooster,3642,AT,Vienna,u2ed,16.314,48.224
214748364839,40,Crimson Cafe,92040,AT,Vienna,u2ed,16.405,48.185
94489280527,16,The Spice Tree,95399,US,Reston,dqbv,-77.356,38.959
154618822659,4,The Blue Plate,41484,US,Floresville,9v4j,-98.155,29.143
40,41,The Daily Bread,47732,US,Saint Cloud,cbj5,-94.156,45.561
137438953482,11,The Flaming Wok,11038,US,Lanham,dqcm,-76.862,38.961
180388626467,36,Blue Ocean Grill,7531,IT,Milan,u0nd,9.228,45.502
266287972397,46,The Italian Table,11263,US,Columbia Falls,c2wg,-114.152,48.364
223338299410,19,The Tasting Room,36937,US,North Platte,9z26,-100.757,41.135
68719476764,29,The Olive Branch,77517,IT,Milan,u0nd,9.231,45.438
240518168589,14,The Gourmet Garden,93164,US,Bryson City,dnk9,-83.56,35.34
266287972400,49,The Olive Tree,11263,FR,Paris,u09t,2.324,48.85
128849018888,9,The Grill House,5679,US,Hopkinsville,dn9c,-87.495,36.811
137438953521,50,The Pancake House,11038,GB,London,gcpu,-0.189,51.495
120259084319,32,The Orange Peeler,59829,US,Ironwood,cbrb,-90.162,46.463
223338299393,2,Bella Cucina,36937,US,Kailua Kona,8e3p,-155.989,19.63
120259084348,61,Blue Water Bistro,59829,GB,London,gcpv,-0.131,51.521
94489280537,26,The Silver Spoon,95399,ES,Barcelona,sp3e,2.165,41.393
128849018885,6,The Daily Grind,5679,US,Raleigh,dq2h,-78.543,35.95
42949672976,17,The Rustic Table,89646,US,New Castle,dr43,-75.551,39.698
197568495651,36,Blue Ocean Grill,24784,US,Brookings,9zgh,-96.763,44.311
52,53,The Red Rooster,47732,FR,Paris,u09w,2.352,48.871
171798691897,58,A Tasty Bite,65939,GB,Paddington,gcpv,-0.178,51.515
154618822666,11,The Flaming Wok,41484,US,Olive Branch,dn0n,-89.857,34.964
257698037768,9,The Grill House,26468,US,North Myrtle Beach,dq00,-78.735,33.791
17179869203,20,The Brasserie,10902,US,College Park,dqcm,-76.904,38.996
94489280528,17,The Rustic Table,95399,US,Plainfield,dp49,-86.367,39.675
146028888149,86,The Porch Cafe,70611,NL,Amsterdam,u173,4.89,52.373
206158430290,83,The Pantry,53370,GB,London,gcpv,-0.124,51.511
137438953485,14,The Gourmet Garden,11038,US,Walden,9xhr,-106.282,40.73
188978561077,54,The Spice House,3642,FR,Paris,u09t,2.319,48.834
1,2,Bella Cucina,47732,US,Beaumont,9vm4,-94.159,30.039
68719476770,35,Basilica Bistro,77517,IT,Milan,u0nd,9.183,45.489
25769803835,60,Big City Grill,72230,GB,London,gcpu,-0.136,51.494
154618822700,45,The Green Bean,41484,US,Mott,c8pp,-102.336,46.375
17179869214,31,Bistro 42,10902,US,Wakonda,9zdu,-97.108,43.009
171798691878,39,Cinnamon Grill,65939,AT,Vienna,u2ed,16.368,48.211
103079215151,48,The Local Cafe,4340,US,Spokane,c2kx,-117.411,47.686
146028888099,36,Blue Ocean Grill,70611,US,Oscoda,dpus,-83.328,44.408
137438953524,53,The Red Rooster,11038,GB,London,gcpv,-0.131,51.511
188978561080,57,The Yellow Submarine,3642,FR,Paris,u09t,2.38,48.85
49,50,The Pancake House,47732,FR,Paris,u09t,2.289,48.865
137438953497,26,The Silver Spoon,11038,IT,Milan,u0nd,9.207,45.464
231928234034,51,The Pizzeria,33573,GB,London,gcpv,-0.145,51.506
137438953505,34,The Tasty Treat,11038,AT,Vienna,u2ed,16.381,48.182
17179869195,12,The Wooden Spoon,10902,US,Dahlonega,dnhk,-83.976,34.525
8589934622,31,Bistro 42,12630,US,Black River Falls,9zzk,-90.82,44.298
266287972415,64,Chateau de Cuisine,11263,FR,Paris,u09w,2.338,48.881
25769803783,8,The Green Olive,72230,US,Los Olivos,9q4t,-120.115,34.665
94489280565,54,The Spice House,95399,GB,London,gcpu,-0.206,51.497
137438953531,60,Big City Grill,11038,NL,Amsterdam,u173,4.894,52.349
25769803815,40,Crimson Cafe,72230,IT,Milan,u0nd,9.196,45.453
137438953512,41,The Daily Bread,11038,FR,Paris,u09t,2.323,48.838
17179869253,70,Earth and Vine,10902,GB,London,gcpu,-0.079,51.499
197568495632,17,The Rustic Table,24784,US,Ely,9qyr,-114.891,39.248
60129542182,39,Cinnamon Grill,71555,AT,Vienna,u2ed,16.366,48.21
231928234013,30,The Wine Cellar,33573,IT,Milan,u0nd,9.145,45.479
266287972430,79,The Huckleberry Cafe,11263,GB,London,gcpv,-0.19,51.536
240518168603,28,The Spicy Pickle,93164,ES,Barcelona,sp3e,2.195,41.386
180388626474,43,The Food House,7531,FR,Paris,u09t,2.322,48.847
137438953480,9,The Grill House,11038,US,San Francisco,9q8z,-122.436,37.8
163208757307,60,Big City Grill,96638,FR,Paris,u09w,2.29,48.874
60129542147,4,The Blue Plate,71555,US,Georgetown,djzw,-79.274,33.424
60,61,Blue Water Bistro,47732,GB,London,gcpv,-0.273,51.508
